Crop_Year,ANNUAL,Jul-Oct,Nov-Mar,Apr-Jun,Total_Avg,State_Name
1941,2966.1,323.4,18.45,1839.7,247.175,Mizoram
1942,2680.8,337.825,60.475,1814.6,223.4,Mizoram
1943,2428,336.65,28.6,1758.8,202.3333333,Mizoram
1944,2877.2,392.475,33.675,2130,239.7666667,Mizoram
1945,3051.8,417,21.425,2057.7,254.3166667,Mizoram
1946,3036.1,415.525,16.375,1868.2,253.0083333,Mizoram
1947,3210.5,463.3,25.5,2271.1,267.5416667,Mizoram
1948,2822,384.2,23.95,1807.2,235.1666667,Mizoram
1949,2976.3,382.35,19.55,1914.9,248.025,Mizoram
1950,2422.9,369.4,23.925,1647.5,201.9083333,Mizoram
1951,2609.4,344.6,22.95,1562.7,217.45,Mizoram
1952,2810.9,405.925,25.3,1742.7,234.2416667,Mizoram
1953,2661.7,347.825,24.725,1825.9,221.8083333,Mizoram
1954,2905,426.4,5.775,2031.2,242.0833333,Mizoram
1955,2865.3,377.8,61.225,1789,238.775,Mizoram
1956,3022.7,361,57.05,2015.7,251.8916667,Mizoram
1957,2303.9,339.375,23.975,1618.3,191.9916667,Mizoram
1958,1968.5,275.275,30.65,1119,164.0416667,Mizoram
1959,2327.6,336.375,2.525,1371.2,193.9666667,Mizoram
1960,1800,270.75,24.65,1323.5,150,Mizoram
1961,1901.2,253.55,15.75,1250.5,158.4333333,Mizoram
1962,1822.5,232.075,1.15,1352.4,151.875,Mizoram
1963,2970,440.325,12.2,2075.9,247.5,Mizoram
1964,2328.8,306.1,29.3,1297.4,194.0666667,Mizoram
1965,2031,280.675,19.325,1479.1,169.25,Mizoram
1966,2478.7,343.2,47.775,1832.6,206.5583333,Mizoram
1967,2230,312.025,12.55,1374.9,185.8333333,Mizoram
1968,2110,292.525,12.8,1497.4,175.8333333,Mizoram
1969,3610.1,642.475,93.825,3050.2,300.8416667,Mizoram
1970,4316.3,681.3,53.425,2841.3,359.6916667,Mizoram
1971,3080.9,442.4,37.475,2141.5,256.7416667,Mizoram
1972,1353.9,177.025,18.825,898.7,112.825,Mizoram
1973,2106.1,244.075,54.375,1183.8,175.5083333,Mizoram
1974,2329.6,330,26.925,1590.3,194.1333333,Mizoram
1975,2209.8,315.875,50.25,1407.1,184.15,Mizoram
1976,2651.3,278.175,20.85,1909,220.9416667,Mizoram
1977,2358.6,271.875,14.875,1389.9,196.55,Mizoram
1978,2150.6,244.775,7.8,1405.5,179.2166667,Mizoram
1979,1749.2,252.625,32.45,1314.4,145.7666667,Mizoram
1980,2304.9,293.1,13.425,1377.3,192.075,Mizoram
1981,2072.3,256.025,19,1214.2,172.6916667,Mizoram
1982,2027.5,289.3,27.575,1496.3,168.9583333,Mizoram
1983,2588.1,287.8,13.9,1343,215.675,Mizoram
1984,2454,253.275,20.125,1407.3,204.5,Mizoram
1985,2105.3,227.275,8.675,1364.2,175.4416667,Mizoram
1986,2342.2,352.25,44.575,1422.8,195.1833333,Mizoram
1987,2361.2,357.675,28.525,1679.4,196.7666667,Mizoram
1988,2820.2,386.15,26.85,1712.4,235.0166667,Mizoram
1989,2359.1,398.35,10.075,1607.6,196.5916667,Mizoram
1990,2582.2,310.05,52.9,1452,215.1833333,Mizoram
1991,2851.9,325.5,39.6,1467.2,237.6583333,Mizoram
1992,2221.5,350.775,46.075,1503.6,185.125,Mizoram
1993,2881.7,357.025,13.9,1802.3,240.1416667,Mizoram
1994,1712.5,226.25,17.225,1059.2,142.7083333,Mizoram
1995,2340.1,335.425,48.4,1637.9,195.0083333,Mizoram
1996,2194.6,319.9,15.625,1413.9,182.8833333,Mizoram
1997,2212.1,320.65,29.7,1567.9,184.3416667,Mizoram
1998,2225.4,292.025,12.25,1367.9,185.45,Mizoram
1999,2232.9,345.05,20.85,1510.9,186.075,Mizoram
2000,2363.9,304.425,18.425,1357.9,196.9916667,Mizoram
2001,2149.2,280.25,22.025,1332.6,179.1,Mizoram
2002,2242.4,286.3,23.3,1397.8,186.8666667,Mizoram
2003,2162.3,251.9,13.375,1423.4,180.1916667,Mizoram
2004,2353.7,331.65,7.075,1643.2,196.1416667,Mizoram
2005,1836.7,280.8,9.775,1141.1,153.0583333,Mizoram
2006,1872.2,224.525,19.825,1253.2,156.0166667,Mizoram
2007,2538.3,352.725,34.3,1676.6,211.525,Mizoram
2008,1748.9,266.45,2.275,1243,145.7416667,Mizoram
2009,1737.7,276.55,8.8,1219.9,144.8083333,Mizoram
2010,2295.2,322.675,14.725,1482,191.2666667,Mizoram
2011,1892.2,257.95,9.325,1313.4,157.6833333,Mizoram
2012,1923,258.1,9.575,1267.6,160.25,Mizoram
2013,1557.1,228.55,5.925,995.2,129.7583333,Mizoram
2014,1599.9,259.625,8,1237.2,133.325,Mizoram
2015,1922.2,280.6,13.8,1287.7,160.1833333,Mizoram
1901,2168.3,317.05,18.175,1544.8,180.6916667,Tripura
1902,2174.9,281.575,15.15,1504,181.2416667,Tripura
1903,2230.9,325.825,31.5,1595.4,185.9083333,Tripura
1904,2519.6,337.95,34.85,1678.2,209.9666667,Tripura
1905,2527.5,361.625,28.4,1539.8,210.625,Tripura
1906,2514.5,374.075,29.4,1770.9,209.5416667,Tripura
1907,2121.8,285.75,24.675,1442.4,176.8166667,Tripura
1908,2319.2,353.45,29.3,1581.3,193.2666667,Tripura
1909,2308.8,325.6,44.325,1549.9,192.4,Tripura
1910,2268.1,344.25,17.875,1625.8,189.0083333,Tripura
1911,2479.8,345.8,13.85,1602,206.65,Tripura
1912,2308.9,307.325,27.175,1394.9,192.4083333,Tripura
1913,2613.1,340.225,52.9,1717.1,217.7583333,Tripura
1914,2529.1,326.725,42.15,1543.5,210.7583333,Tripura
1915,2819.9,382.5,17.2,1764.1,234.9916667,Tripura
1916,2554.9,429.175,36.3,1663.1,212.9083333,Tripura
1917,2222.2,320.675,18.325,1491.4,185.1833333,Tripura
1918,3013.2,411.85,23.1,2145.5,251.1,Tripura
1919,2048.1,315.625,38.1,1509.7,170.675,Tripura
1920,2375.7,339.1,20.2,1582.7,197.975,Tripura
1921,2638.2,371.9,5.025,1644.7,219.85,Tripura
1922,2462.7,379.475,27.225,1916.2,205.225,Tripura
1923,2685.5,371.55,37.825,1781.5,223.7916667,Tripura
1924,2701.7,370.075,73.3,1779.7,225.1416667,Tripura
1925,2447.4,338.125,32.775,1544.3,203.95,Tripura
1926,2463.2,340.55,57.1,1567.7,205.2666667,Tripura
1927,2887.3,416.825,20.55,1852.7,240.6083333,Tripura
1928,2472.4,382.825,16.125,1722,206.0333333,Tripura
1929,2859.4,298.225,28.475,1930.4,238.2833333,Tripura
1930,2487.4,295.325,71.85,1587,207.2833333,Tripura
1931,2461.2,348.6,42,1573.3,205.1,Tripura
1932,2761.8,337.55,43.1,1870.5,230.15,Tripura
1933,2451.8,363.2,41.2,1802.8,204.3166667,Tripura
1934,3040.8,387.75,64.75,1890.6,253.4,Tripura
1935,2543.3,380.95,31.925,1946.1,211.9416667,Tripura
1936,2917.2,387.325,23.925,1765,243.1,Tripura
1937,2741.7,400.75,37.075,1924.7,228.475,Tripura
1938,2971.7,397.65,43.4,1841.2,247.6416667,Tripura
1939,2608.4,388.075,26.725,1803.1,217.3666667,Tripura
1940,2526.9,327.2,33.05,1673.4,210.575,Tripura
1941,2966.1,323.4,18.45,1839.7,247.175,Tripura
1942,2680.8,337.825,60.475,1814.6,223.4,Tripura
1943,2428,336.65,28.6,1758.8,202.3333333,Tripura
1944,2877.2,392.475,33.675,2130,239.7666667,Tripura
1945,3051.8,417,21.425,2057.7,254.3166667,Tripura
1946,3036.1,415.525,16.375,1868.2,253.0083333,Tripura
1947,3210.5,463.3,25.5,2271.1,267.5416667,Tripura
1948,2822,384.2,23.95,1807.2,235.1666667,Tripura
1949,2976.3,382.35,19.55,1914.9,248.025,Tripura
1950,2422.9,369.4,23.925,1647.5,201.9083333,Tripura
1951,2609.4,344.6,22.95,1562.7,217.45,Tripura
1952,2810.9,405.925,25.3,1742.7,234.2416667,Tripura
1953,2661.7,347.825,24.725,1825.9,221.8083333,Tripura
1954,2905,426.4,5.775,2031.2,242.0833333,Tripura
1955,2865.3,377.8,61.225,1789,238.775,Tripura
1956,3022.7,361,57.05,2015.7,251.8916667,Tripura
1957,2303.9,339.375,23.975,1618.3,191.9916667,Tripura
1958,1968.5,275.275,30.65,1119,164.0416667,Tripura
1959,2327.6,336.375,2.525,1371.2,193.9666667,Tripura
1960,1800,270.75,24.65,1323.5,150,Tripura
1961,1901.2,253.55,15.75,1250.5,158.4333333,Tripura
1962,1822.5,232.075,1.15,1352.4,151.875,Tripura
1963,2970,440.325,12.2,2075.9,247.5,Tripura
1964,2328.8,306.1,29.3,1297.4,194.0666667,Tripura
1965,2031,280.675,19.325,1479.1,169.25,Tripura
1966,2478.7,343.2,47.775,1832.6,206.5583333,Tripura
1967,2230,312.025,12.55,1374.9,185.8333333,Tripura
1968,2110,292.525,12.8,1497.4,175.8333333,Tripura
1969,3610.1,642.475,93.825,3050.2,300.8416667,Tripura
1970,4316.3,681.3,53.425,2841.3,359.6916667,Tripura
1971,3080.9,442.4,37.475,2141.5,256.7416667,Tripura
1972,1353.9,177.025,18.825,898.7,112.825,Tripura
1973,2106.1,244.075,54.375,1183.8,175.5083333,Tripura
1974,2329.6,330,26.925,1590.3,194.1333333,Tripura
1975,2209.8,315.875,50.25,1407.1,184.15,Tripura
1976,2651.3,278.175,20.85,1909,220.9416667,Tripura
1977,2358.6,271.875,14.875,1389.9,196.55,Tripura
1978,2150.6,244.775,7.8,1405.5,179.2166667,Tripura
1979,1749.2,252.625,32.45,1314.4,145.7666667,Tripura
1980,2304.9,293.1,13.425,1377.3,192.075,Tripura
1981,2072.3,256.025,19,1214.2,172.6916667,Tripura
1982,2027.5,289.3,27.575,1496.3,168.9583333,Tripura
1983,2588.1,287.8,13.9,1343,215.675,Tripura
1984,2454,253.275,20.125,1407.3,204.5,Tripura
1985,2105.3,227.275,8.675,1364.2,175.4416667,Tripura
